unique_id,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
p_c527d022e6f84a61,UX designer,UI/UX Designer,Harvard University,"Boston, MA",NOT_FOUND,['Harvard University\n\n\n739 reviews'],/web/20190708110011/https://www.indeed.com/rc/clk?jk=c527d022e6f84a61&fccid=5507a64404691526&vjs=3,30+ days ago,NOT_FOUND
p_251976ba862017d0,UX designer,User Experience Designer,Twitch,"San Francisco, CA",NOT_FOUND,['Twitch\n\n\n72 reviews'],/web/20190708110011/https://www.indeed.com/rc/clk?jk=251976ba862017d0&fccid=e21f6affbb4bb0b2&vjs=3,12 hours ago,NOT_FOUND
p_ec40c0531caa993e,UX designer,Marquee Engineering - UX Designer,Goldman Sachs,"New York, NY 10282 (Tribeca area)",NOT_FOUND,"['Goldman Sachs\n\n\n1,423 reviews']",/web/20190708110011/https://www.indeed.com/rc/clk?jk=ec40c0531caa993e&fccid=16a97ed26c75bf2d&vjs=3,12 days ago,NOT_FOUND
p_9a2693735718442d,UX designer,Technical UX Designer,Apple,"Santa Clara Valley, CA",NOT_FOUND,"['Apple\n\n\n7,670 reviews']",/web/20190708110011/https://www.indeed.com/rc/clk?jk=9a2693735718442d&fccid=c1099851e9794854&vjs=3,30+ days ago,NOT_FOUND
pj_f0348e40d8aae255,UX designer,UX Designer,"LifeLens Technologies, LLC",NOT_FOUND,NOT_FOUND,"['LifeLens Technologies, LLC']",/web/20190708110011/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0By8tAgNrmoPaAPGKsUsT9AE4jaU0kPakbHbBPOF215DI__Ht3srcSTnRMIItANNzNx6VwypB71GvZAMD4z6JaiT8ptUQDpcEM8T42IFMyzxeCu5fR58YAb2e96E7_VKewDEGZYValnB9J0EPjOFuWiOTxZDJu6xczrzLsVRbDDXbYEYtF7hgKI8XtiCDRg5Kj-TdTWpRKcTTFtzQEAFgvSJorJvzaKdk3WHB5eqcn0WpP_kyLiuZrhKkUH_WNaBnF_GxgmMmyg2XBmTHNaTNhjXOsMH_E14fGCkw1y9tZqK9XMgtVOJ81NgdaTTLXIM5Ex32M_UQWrbO25bX1Xe7HFzdPjKZzW8qUO7ULfR5hWqCqPU7HuWf1x4WYVYsy3ThoCJZwPAhRr8UJHqC1Yrkphx0U3_byTl2g=&p=17&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_4106b2d64d8fdbd5,UX designer,Senior UX Designer,Duo Consulting,NOT_FOUND,NOT_FOUND,['Duo Consulting'],/web/20190708110011/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AUgTDAYxuIHnKyby9-dqd8EVXW5yx3DUMR9dupUEBJK1foy21_wBhIdTT8RrAjFZVAchmGcktT4L88J44V4CnWb5i93H3qAr9sCuCVP9vH04DiX8kX42BGK3OspI7PZNx3sJGKl_wIEVjpSvvqYF6C7fvYbJTuauvOUEVYt4MKpTBM7r-J0XfkcE0FpGeEIu_67BWF0WuT9s89IV-ATnz568vmaKvqnW9eXiJMpMQKdGK9bjVSQD6R4OZtWfzqnzVJTQct10-0pcUmConxjsrf3UxkkpJ3_1i5JHKdODg6yuQVGxmW7UYJB-4-mVrg5AQgA0SvwXUsTlcUHI0ayg7LU_4cAwhClxJgtTxrI6DoLb5TrBP5kArQFErzjcBMUm5MhubH2Af1ZpT0UmDQ1fcJ0OQ_XqtcRZPCL3Wi7b-aaA==&p=18&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_116362efe499ee7f,UX designer,UX Designer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ2RjSBnfHw4gS8ZdlOOq-xyxEdLXKFyxmW4XrSbRZ_A8ntAc7HmI8UaiLGEKCiFrPHEkUZzFhSwke_TpnTdD8nVrFVIy5hfVUC2o4yAOJeVD5mxYoYDgMa9NT3-zizxvyH9UyC5kmzR2tdc3mrl2Cd_mxhBpML3RhEte8FmporvOMjlhPDo3HDOM6oXNvfK5pvnCt17XbmxgldQGCMAHPxhSLdJG4VTSoLG_aqtWfR9v65-eDyRbhUGB0Sw7mUHBajNosVbjQDy83vBA3X_nPfyfhjktQrnQ5iusKUjoJnefY6NVqB7RCOJzS0Mm9EE379alHQ6WsQu1odDvfpMyKOlp-S-iBuPXYgdF7bafpP6JNw3VEFu2yFdzbgYhyjKFNiyARc2iSUSGnTaGgTDC65sLaFT7I3h6cUIfPcso3n3SGMBBUUbb1yGCwiq13AOPQiCsyq9q8NRUSqO6uRqKqfWbpJNRmi8AJo7e7-mBY1HQuhgPmqTleLNxCHzr0sCfiqUWtNg7Lblv&p=0&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_2841498590135e41,UX designer,UX Designer,Aptiv,NOT_FOUND,NOT_FOUND,"['Aptiv\n\n\n2,455 reviews']",/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AZJ9wZetzdh3rNSxyHv5xtXzT4sxvwctYQ0WmP5tJd2wheSt8V32Vm1_oepzG6Xz0rJUN6bjAElfnmJV9iEynxKtp2qrY9z-4n39a4OjR6oRCoOGaMWsNh4w6OtHHOg9mz4seUSs0m1qg2aAD6BNcT6-jhfD9bsGkQ4BLggr7-LyPB-9vtpzJMl39nwaHRu3j3f6d4CeVpUAxo6YNV-Du9to537aZYjrgehIxL0zBMLovqJ_muJohWsLvqPjhsQaX_xPROAA5x_Taby6HFLwwtin6R-IyLMhMlqDmZcYvSyjhFECDSA0XZVjUpjccoD6x4dgnxhL9AEPkp6-dfXgEYsDMVHlTUzcsH1VmpClFBTPnfFLrRH91wgDZVea5UKtWiFmbtQu83y6UAG48b39-IgGZiOpees0UDXaCj2U2DwYJdGhup62g4x2DvonX-nCL1NllHzN-0p-zPxcwndqxKNeLhvQsNWduyPcNFBCSM8P9NKm4GkxTaPZoZW2XeeA8=&p=1&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_23db0af2762c79a6,UX designer,User Experience (UX) Designer,National Security Agency,NOT_FOUND,NOT_FOUND,['National Security Agency\n\n\n214 reviews'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AC5S5KfpcrE62cRuYLg6qW_HWiPjKHP06qk-AGfbwYtGlr3wcSMURH9oqKq1q2FCfD21kqL9VrXxQPBCCRWz4j9n4wqCi9QdJlAvPLIHt_85mLnieAu3ld3wedgRHLdZYctW2XA2TBwoI1Za-pMxnsWqHmJtLZSdjr6fv9y3XnYHmu79RKrLnxr54CW2dQPTSpqsc2EnHJvFpeiMtDedxzSoCmHJj8EDKIXWq1Zzt-NCDfCE0nDboq8ozBTdwHZhxjKTl5qftrQeqa7lyAkpj4fLUIRNPxpsXwRjXSwE53MZ8_642kG9lxwdZViypA87jI9oWyq3aobmas4cNrEqAVFwkydkByeQ0mwnROL1FsNs65vBcFTd6OexujEeD2O_huTbsjw7VeILZChaieImNRvalZwz2nwlo=&p=2&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_a0db5502ada7ce02,UX designer,UI/UX Designer,"Status Solutions, LLC",NOT_FOUND,NOT_FOUND,"['Status Solutions, LLC\n\n\n11 reviews']",/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfWHUZJut54i_zrBcPD5UacAKV3QMuN8sa9s8yEsgkv3Bp_QyraDZdKowDedM6Y1J1iJjwIGVfaJ89dwYtze2dFj6J43929L8R51xANgS__9prBxGP6-q2ED1NCRj8iFrgQ2eHngRTJH5rmAVx5S5hcttBNQmAPlcdh3n1djcV0tc5AO8djRAYqbILxYF-Y07u5GDKNEbDho-6aD_CC-H0Arh6G0g5L7UrpIQ_F-zpuHxP8gT5LvwAmtubnCO8ezBDsUPOnj9nDuV2BinGBpzZMDh072DymCnqJj52y566CU52UCIQxNFdVWqAy-nNkY6o_T8hady97kImLbiyb2Z_yduwrS2FM5v_gFENGl5bxtSoGhS1HgJeMvYpokx5FhHys2PYz2ZGYA==&p=3&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_cfffc7c8ab19e447,UX designer,UX/Product Designer,Stockwell AI,NOT_FOUND,NOT_FOUND,['Stockwell AI'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQtgNACYfbod_YuQ7GgFJxqoQdg_Gla_r3Nx-yAwNQGgtWhP6qNu0ITzb3k4MH5nBkyiFdpwtfCNIYEe9ou-R5UkDq5DqTWVxTVa-GIhK5irniqTVjkIzojOa98PaO0iUJXAgH2qBzvdXC8ZvRGRJ-ZiItjjxOBP8FPM7GK36fDulfI8xX47aAQphiaXVP8TF9Q4-TR1qk0jy5au6Kae-P44AXr6oTV2zhs1imzVr80vch5YkninhYTZ1kAvZEZieZFPYFQY3sSbjeniPb7xeeU_f4A1sjy86iONJYU196ypiHi9RxgbpC3TpT9BPs106KKGxWugbfq4uBB4456hkQnRwI0q_60AwsXJGDv6DB89zDo58o5Gp3Ppy_fKqHC79UYgvh9bJQPBPr--iFXevQi2DhcBAGwaKAMp3KQkpheQ==&p=4&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_f7955f75a3860eb9,UX designer,UX/UI Designer,Pplumm,NOT_FOUND,NOT_FOUND,['Pplumm'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D9lQ_tZANrmsR1D7WG-AYoR0ikdnhw6MEDtbi56jplTjks8QyA7gRrW8TqdMAD2AMYsHWknzZGsjkJs0Y7oYd-_5Mdzpx9t5Q7uzRrZdg_wvKDwQSUjvMv3d0SiWH-xGT_o1-PQgHQhK1NG-BbSuK0SkNGoSVRJTpd5sgnw5ndMjf62YjBSqPXiWjiYi53qjqqoZoCZoIRkplp3zKlKyNBlfPbKgNVnoKFLPzPYPJpuJMO-pDLIWS6Q7CzTKFoTycxU1HhfuKHm2WiwyKuBTxWr6ytoFV2kSUrBW-7ooOe2_X-L4CHSpTt6oX3YhoXDHiW7UWbby6HyojG1m4jxbJeObr1ccmWma3uwsiFMIvoWNVO8cETSCmmzssZy9ZadKR6zX5-XNjcFBjK6WY4A0k-m4WE78H4vCE=&p=5&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_5b4ebc78f093488d,UX designer,UX Designer 1,Epsilon,NOT_FOUND,NOT_FOUND,['Epsilon\n\n\n288 reviews'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D3zZ_ASCFyv4hXru9Ra-w9vKx6N-cVz9iFs_U0KKU9L77vOx1PwWmaav0vmwqDZ8_vvYbJgxyKtvZzaW6fCWE2N0UZ4J37ae09y-5yKXNC9Wz6CcpyReDk_inknYa2F-qKnYk3qmwxE1DZmE-JBqfhPz3VuvTXaCGaQo7TSp-8pq3o7_qVXhhtVaPuyHoCFhoOwbCaT443hZVuHUKIAIcVCmyqKLjGqeAIiikJriuJqnh9ZmEVPZK_m262UC89H3FRM6fX7rz02Fcy8WCAxwQ-ZkTP_7aUnPDtPy7OSFreTuQ-BNH2OK1K8Al_EMoi56RN5DAlqkSJ93KXf2dq05VWVTxtFcALq6r7ifn2B9CIOHq8Xpdg5XDoK_0klANcnzYrTdB79Cazijz-1w6VH3GW&p=6&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
p_33424d77e5d5c557,UX designer,UI/UX Designer,NewsBank Inc.,Remote,NOT_FOUND,['NewsBank Inc.'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=33424d77e5d5c557&fccid=1749eff84c308719&vjs=3,6 days ago,NOT_FOUND
p_f5ad1361bca9465d,UX designer,UX Designer,The Humane League,"New York, NY",NOT_FOUND,['The Humane League\n\n\n5 reviews'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=f5ad1361bca9465d&fccid=93005015c4ebbeb3&vjs=3,2 days ago,NOT_FOUND
p_62fb52eff0b41888,UX designer,UX Designer,"Vizient, Inc.","Cape Girardeau, MO 63703",NOT_FOUND,"['Vizient, Inc.\n\n\n161 reviews']",/web/20190805172945/https://www.indeed.com/rc/clk?jk=62fb52eff0b41888&fccid=ab22e7c357e67bd4&vjs=3,2 hours ago,NOT_FOUND
p_6e5b0bb6bb354332,UX designer,UI/UX Designer,Penn State University,"University Park, PA",NOT_FOUND,['Penn State University\n\n\n926 reviews'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=6e5b0bb6bb354332&fccid=ee32437d8dec00bd&vjs=3,2 days ago,NOT_FOUND
p_3c7235773a992301,UX designer,Freelance UX Designer,Think Company,"Chesterbrook, PA 19087",NOT_FOUND,['Think Company'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=3c7235773a992301&fccid=b2047790ba93f72e&vjs=3,6 days ago,NOT_FOUND
p_0e2299388bfc2171,UX designer,UX Researcher,NTT DATA Services,"New York, NY 10011 (Chelsea area)",NOT_FOUND,"['NTT DATA Services\n\n\n1,950 reviews']",/web/20190805172945/https://www.indeed.com/company/NTT-DATA-Services/jobs/Ux-Researcher-0e2299388bfc2171?fccid=ac38a400acc8fe73&vjs=3,36 minutes ago,NOT_FOUND
p_47b423e0fce5ed1d,UX designer,UI/UX Designer,Simple Thread,"Glen Allen, VA",NOT_FOUND,['Simple Thread'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=47b423e0fce5ed1d&fccid=bd8de8dfb33a7e50&vjs=3,8 hours ago,NOT_FOUND
p_863738709dc6e9cc,UX designer,UX Designer - Research,Whole Foods Market,"Austin, TX 78703",NOT_FOUND,"['Whole Foods Market\n\n\n8,776 reviews']",/web/20190805172945/https://www.indeed.com/rc/clk?jk=863738709dc6e9cc&fccid=ea10be8bb95dc939&vjs=3,6 days ago,NOT_FOUND
p_7393b953c3db257c,UX designer,Junior UX Designer,Datamatics Global Services Inc,"The Woodlands, TX",NOT_FOUND,['Datamatics Global Services Inc\n\n\n366 reviews'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=7393b953c3db257c&fccid=ae827edc39fda956&vjs=3,4 days ago,NOT_FOUND
pj_e499475ad9fbb8bb,UX designer,UX Designer,Texas Mutual Insurance Company,NOT_FOUND,NOT_FOUND,['Texas Mutual Insurance Company\n\n\n34 reviews'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cd0Dc3e7gxZ_nIVDoCDcAQivPffN14KhM4T-aHcB4H1FGk_0O35aGBvevyzkTlMX8OMDQGg63lPZTrpmdn-frrgwsB0LbRwkJ19c2Go7V-6calINsGWxOzxRpaXP76izEtkG4DAyS4oNCNnp60VfyNuS3tjqZpJo2r9P9UEUmmBg6WjrTPSYgkp9bM2Mg-QxiyFJBRizRkmzaxk2TZAvvEWVfpWptAUPSDqUCxRklXYiB430MhgBd8VkKLd6frjyf4fieSToeOjlCBU4EuqQZNg5Mg23lTkBUgmBr2ZvjazNwrozL9RrmU7tCQl3IrOrxH9_wwzYpcjvE35CHlYQMKhx1kR3vFnVQ3qE5Vq_F_eXFYNu0J-JLKELpXly51TMfWvSTBhu7cAQTryHvbWZuv8scD1hy2Htptd2GOAOVMRscgUmHijjxHvHv2S9WZQCStsG85xq8neY1IKnfx2UT-5Kz4Zu82_xM=&p=16&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_e850fc27d00f63c9,UX designer,UX Designer,OfficeIQ,NOT_FOUND,NOT_FOUND,['OfficeIQ'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQ34NB2VtoaAAAqxRmATKKV7lkMf0e5QWoDoKUnDMf3aC0FRcAJHhhwx2fIOOkNKtpvl9MfToZsGYx9s26oQxTtzVS8uNPTK0yGvgItkF9bVkHicUjXIpvF2hEZTVlyA5He5p0gGCfZSBdEnxTFgQqbsu3AD_e6QxKAhTReGdIlO_Ek3LWEEmRnxOqzmi4xy6nfehqdnewrvcgoLr0hMLRLvMh41-Dk4dTLWFu95a0JrCsvDczGzKRG0_rGj6bypw1FqTNDVUUgaVmm8MRFNTrDFFxHJVUmfUPL-aWiSugFiNaP8xtZRwCGlgtiGAl600nGutJUV5wRTWHDvcdji_w0nPDy-vx-lUd7bW-R16E2xbuESBo5xhRCwNikvWUkDisR_FgAKQoLokjCk-j0Gkjj0Exb7Ql0fYkMMiaqWHdzw==&p=17&fvj=1&vjs=3,49 minutes ago,NOT_FOUND
pj_116362efe499ee7f,UX designer,UX Designer,Indeed Prime,NOT_FOUND,NOT_FOUND,['Indeed Prime'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ2RjSBnfHw4gS8ZdlOOq-xyxEdLXKFyxmW4XrSbRZ_A8ntAc7HmI8UaiLGEKCiFrPHEkUZzFhSwke_TpnTdD8nVrFVIy5hfVUC2o4yAOJeVD5mxYoYDgMa9NT3-zizxvyH9UyC5kmzR2tdc3mrl2Cd_mxhBpML3RhEte8FmporvOMjlhPDo3HDOM6oXNvfK5pvnCt17XbmxgldQGCMAHPxhSLdJG4VTSoLG_aqtWfR9v65-eDyRbhUGB0Sw7mUHBajNosVbjQDy83vBA3X_nPfyfhjktQrnQ5iusKUjoJnefY6NVqB7RCOJzS0Mm9EE379alHQ6WsQu1odDvfpMyKOlp-S-iBuPXYgdF7bafpP6JNw3VEFu2yFdzbgYhyjKFNiyARc2iSUSGnTaGgTDC65sLaFT7I3h6cUIfPcso3n3SGMBBUUbb1yGCwiq13AOPQiCsyq9q8NRUSqO6uRqKqfWbpJNRmi8AJo7e7-mBY1HQuhgPmqTleLNxCHzr0sCfiqUWtNg7Lblv&p=0&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_2841498590135e41,UX designer,UX Designer,Aptiv,NOT_FOUND,NOT_FOUND,"['Aptiv\n\n\n2,455 reviews']",/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AZJ9wZetzdh3rNSxyHv5xtXzT4sxvwctYQ0WmP5tJd2wheSt8V32Vm1_oepzG6Xz0rJUN6bjAElfnmJV9iEynxKtp2qrY9z-4n39a4OjR6oRCoOGaMWsNh4w6OtHHOg9mz4seUSs0m1qg2aAD6BNcT6-jhfD9bsGkQ4BLggr7-LyPB-9vtpzJMl39nwaHRu3j3f6d4CeVpUAxo6YNV-Du9to537aZYjrgehIxL0zBMLovqJ_muJohWsLvqPjhsQaX_xPROAA5x_Taby6HFLwwtin6R-IyLMhMlqDmZcYvSyjhFECDSA0XZVjUpjccoD6x4dgnxhL9AEPkp6-dfXgEYsDMVHlTUzcsH1VmpClFBTPnfFLrRH91wgDZVea5UKtWiFmbtQu83y6UAG48b39-IgGZiOpees0UDXaCj2U2DwYJdGhup62g4x2DvonX-nCL1NllHzN-0p-zPxcwndqxKNeLhvQsNWduyPcNFBCSM8P9NKm4GkxTaPZoZW2XeeA8=&p=1&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_23db0af2762c79a6,UX designer,User Experience (UX) Designer,National Security Agency,NOT_FOUND,NOT_FOUND,['National Security Agency\n\n\n214 reviews'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AC5S5KfpcrE62cRuYLg6qW_HWiPjKHP06qk-AGfbwYtGlr3wcSMURH9oqKq1q2FCfD21kqL9VrXxQPBCCRWz4j9n4wqCi9QdJlAvPLIHt_85mLnieAu3ld3wedgRHLdZYctW2XA2TBwoI1Za-pMxnsWqHmJtLZSdjr6fv9y3XnYHmu79RKrLnxr54CW2dQPTSpqsc2EnHJvFpeiMtDedxzSoCmHJj8EDKIXWq1Zzt-NCDfCE0nDboq8ozBTdwHZhxjKTl5qftrQeqa7lyAkpj4fLUIRNPxpsXwRjXSwE53MZ8_642kG9lxwdZViypA87jI9oWyq3aobmas4cNrEqAVFwkydkByeQ0mwnROL1FsNs65vBcFTd6OexujEeD2O_huTbsjw7VeILZChaieImNRvalZwz2nwlo=&p=2&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_a0db5502ada7ce02,UX designer,UI/UX Designer,"Status Solutions, LLC",NOT_FOUND,NOT_FOUND,"['Status Solutions, LLC\n\n\n11 reviews']",/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfWHUZJut54i_zrBcPD5UacAKV3QMuN8sa9s8yEsgkv3Bp_QyraDZdKowDedM6Y1J1iJjwIGVfaJ89dwYtze2dFj6J43929L8R51xANgS__9prBxGP6-q2ED1NCRj8iFrgQ2eHngRTJH5rmAVx5S5hcttBNQmAPlcdh3n1djcV0tc5AO8djRAYqbILxYF-Y07u5GDKNEbDho-6aD_CC-H0Arh6G0g5L7UrpIQ_F-zpuHxP8gT5LvwAmtubnCO8ezBDsUPOnj9nDuV2BinGBpzZMDh072DymCnqJj52y566CU52UCIQxNFdVWqAy-nNkY6o_T8hady97kImLbiyb2Z_yduwrS2FM5v_gFENGl5bxtSoGhS1HgJeMvYpokx5FhHys2PYz2ZGYA==&p=3&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_cfffc7c8ab19e447,UX designer,UX/Product Designer,Stockwell AI,NOT_FOUND,NOT_FOUND,['Stockwell AI'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQtgNACYfbod_YuQ7GgFJxqoQdg_Gla_r3Nx-yAwNQGgtWhP6qNu0ITzb3k4MH5nBkyiFdpwtfCNIYEe9ou-R5UkDq5DqTWVxTVa-GIhK5irniqTVjkIzojOa98PaO0iUJXAgH2qBzvdXC8ZvRGRJ-ZiItjjxOBP8FPM7GK36fDulfI8xX47aAQphiaXVP8TF9Q4-TR1qk0jy5au6Kae-P44AXr6oTV2zhs1imzVr80vch5YkninhYTZ1kAvZEZieZFPYFQY3sSbjeniPb7xeeU_f4A1sjy86iONJYU196ypiHi9RxgbpC3TpT9BPs106KKGxWugbfq4uBB4456hkQnRwI0q_60AwsXJGDv6DB89zDo58o5Gp3Ppy_fKqHC79UYgvh9bJQPBPr--iFXevQi2DhcBAGwaKAMp3KQkpheQ==&p=4&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_f7955f75a3860eb9,UX designer,UX/UI Designer,Pplumm,NOT_FOUND,NOT_FOUND,['Pplumm'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D9lQ_tZANrmsR1D7WG-AYoR0ikdnhw6MEDtbi56jplTjks8QyA7gRrW8TqdMAD2AMYsHWknzZGsjkJs0Y7oYd-_5Mdzpx9t5Q7uzRrZdg_wvKDwQSUjvMv3d0SiWH-xGT_o1-PQgHQhK1NG-BbSuK0SkNGoSVRJTpd5sgnw5ndMjf62YjBSqPXiWjiYi53qjqqoZoCZoIRkplp3zKlKyNBlfPbKgNVnoKFLPzPYPJpuJMO-pDLIWS6Q7CzTKFoTycxU1HhfuKHm2WiwyKuBTxWr6ytoFV2kSUrBW-7ooOe2_X-L4CHSpTt6oX3YhoXDHiW7UWbby6HyojG1m4jxbJeObr1ccmWma3uwsiFMIvoWNVO8cETSCmmzssZy9ZadKR6zX5-XNjcFBjK6WY4A0k-m4WE78H4vCE=&p=5&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_5b4ebc78f093488d,UX designer,UX Designer 1,Epsilon,NOT_FOUND,NOT_FOUND,['Epsilon\n\n\n288 reviews'],/web/20190805172945/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D3zZ_ASCFyv4hXru9Ra-w9vKx6N-cVz9iFs_U0KKU9L77vOx1PwWmaav0vmwqDZ8_vvYbJgxyKtvZzaW6fCWE2N0UZ4J37ae09y-5yKXNC9Wz6CcpyReDk_inknYa2F-qKnYk3qmwxE1DZmE-JBqfhPz3VuvTXaCGaQo7TSp-8pq3o7_qVXhhtVaPuyHoCFhoOwbCaT443hZVuHUKIAIcVCmyqKLjGqeAIiikJriuJqnh9ZmEVPZK_m262UC89H3FRM6fX7rz02Fcy8WCAxwQ-ZkTP_7aUnPDtPy7OSFreTuQ-BNH2OK1K8Al_EMoi56RN5DAlqkSJ93KXf2dq05VWVTxtFcALq6r7ifn2B9CIOHq8Xpdg5XDoK_0klANcnzYrTdB79Cazijz-1w6VH3GW&p=6&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
p_33424d77e5d5c557,UX designer,UI/UX Designer,NewsBank Inc.,Remote,NOT_FOUND,['NewsBank Inc.'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=33424d77e5d5c557&fccid=1749eff84c308719&vjs=3,6 days ago,NOT_FOUND
p_f5ad1361bca9465d,UX designer,UX Designer,The Humane League,"New York, NY",NOT_FOUND,['The Humane League\n\n\n5 reviews'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=f5ad1361bca9465d&fccid=93005015c4ebbeb3&vjs=3,2 days ago,NOT_FOUND
p_62fb52eff0b41888,UX designer,UX Designer,"Vizient, Inc.","Cape Girardeau, MO 63703",NOT_FOUND,"['Vizient, Inc.\n\n\n161 reviews']",/web/20190805172945/https://www.indeed.com/rc/clk?jk=62fb52eff0b41888&fccid=ab22e7c357e67bd4&vjs=3,2 hours ago,NOT_FOUND
p_6e5b0bb6bb354332,UX designer,UI/UX Designer,Penn State University,"University Park, PA",NOT_FOUND,['Penn State University\n\n\n926 reviews'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=6e5b0bb6bb354332&fccid=ee32437d8dec00bd&vjs=3,2 days ago,NOT_FOUND
p_3c7235773a992301,UX designer,Freelance UX Designer,Think Company,"Chesterbrook, PA 19087",NOT_FOUND,['Think Company'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=3c7235773a992301&fccid=b2047790ba93f72e&vjs=3,6 days ago,NOT_FOUND
p_0e2299388bfc2171,UX designer,UX Researcher,NTT DATA Services,"New York, NY 10011 (Chelsea area)",NOT_FOUND,"['NTT DATA Services\n\n\n1,950 reviews']",/web/20190805172945/https://www.indeed.com/company/NTT-DATA-Services/jobs/Ux-Researcher-0e2299388bfc2171?fccid=ac38a400acc8fe73&vjs=3,36 minutes ago,NOT_FOUND
p_47b423e0fce5ed1d,UX designer,UI/UX Designer,Simple Thread,"Glen Allen, VA",NOT_FOUND,['Simple Thread'],/web/20190805172945/https://www.indeed.com/rc/clk?jk=47b423e0fce5ed1d&fccid=bd8de8dfb33a7e50&vjs=3,8 hours ago,NOT_FOUND
p_863738709dc6e9cc,UX designer,UX Designer - Research,Whole Foods Market,"Austin, TX 78703",NOT_FOUND,"['Whole Foods Market\n\n\n8,776 reviews']",/web/20190805172945/https://www.indeed.com/rc/clk?jk=863738709dc6e9cc&fccid=ea10be8bb95dc939&vjs=3,6 days ago,NOT_FOUND
